3099_FAULT_IN_OUR_STARS_00.45.12.740-00.45.14.925	00.45.12.740	00.45.14.925	00.45.12.740	00.45.14.925
3099_FAULT_IN_OUR_STARS_00.45.25.182-00.45.29.649	00.45.25.182	00.45.29.649	00.45.25.182	00.45.29.649
3099_FAULT_IN_OUR_STARS_00.45.39.085-00.45.44.610	00.45.39.085	00.45.44.610	00.45.39.085	00.45.44.610
3099_FAULT_IN_OUR_STARS_00.45.44.610-00.45.47.419	00.45.44.610	00.45.47.419	00.45.44.610	00.45.47.419
3099_FAULT_IN_OUR_STARS_00.45.49.429-00.45.53.423	00.45.49.429	00.45.53.423	00.45.49.429	00.45.53.423
3099_FAULT_IN_OUR_STARS_00.45.55.024-00.45.59.100	00.45.55.024	00.45.59.100	00.45.55.024	00.45.59.100
3099_FAULT_IN_OUR_STARS_00.46.13.685-00.46.15.874	00.46.13.685	00.46.15.874	00.46.13.685	00.46.15.874
3099_FAULT_IN_OUR_STARS_00.46.25.500-00.46.26.900	00.46.25.500	00.46.26.900	00.46.25.200	00.46.27.200
3099_FAULT_IN_OUR_STARS_00.46.59.500-00.47.05.810	00.46.59.500	00.47.05.810	00.46.59.500	00.47.05.810
3099_FAULT_IN_OUR_STARS_00.47.07.000-00.47.12.631	00.47.07.000	00.47.12.631	00.47.07.000	00.47.12.631
3099_FAULT_IN_OUR_STARS_00.47.15.000-00.47.20.545	00.47.15.000	00.47.20.545	00.47.15.000	00.47.20.545
3099_FAULT_IN_OUR_STARS_00.47.20.545-00.47.21.744	00.47.20.545	00.47.21.744	00.47.20.145	00.47.22.145
3099_FAULT_IN_OUR_STARS_00.47.21.744-00.47.25.019	00.47.21.744	00.47.25.019	00.47.21.744	00.47.25.019
3099_FAULT_IN_OUR_STARS_00.47.25.019-00.47.29.914	00.47.25.019	00.47.29.914	00.47.25.019	00.47.29.914
3099_FAULT_IN_OUR_STARS_00.47.34.257-00.47.42.122	00.47.34.257	00.47.42.122	00.47.34.257	00.47.42.122
3099_FAULT_IN_OUR_STARS_00.47.47.500-00.47.49.664	00.47.47.500	00.47.49.664	00.47.47.500	00.47.49.664
3099_FAULT_IN_OUR_STARS_00.48.00.524-00.48.03.686	00.48.00.524	00.48.03.686	00.48.00.524	00.48.03.686
3099_FAULT_IN_OUR_STARS_00.48.08.868-00.48.13.035	00.48.08.868	00.48.13.035	00.48.08.868	00.48.13.035
3099_FAULT_IN_OUR_STARS_00.48.17.024-00.48.21.672	00.48.17.024	00.48.21.672	00.48.17.024	00.48.21.672
3099_FAULT_IN_OUR_STARS_00.48.31.500-00.48.39.664	00.48.31.500	00.48.39.664	00.48.31.500	00.48.39.664
3099_FAULT_IN_OUR_STARS_00.48.39.664-00.48.43.172	00.48.39.664	00.48.43.172	00.48.39.664	00.48.43.172
3099_FAULT_IN_OUR_STARS_00.48.50.410-00.48.52.386	00.48.50.410	00.48.52.386	00.48.50.398	00.48.52.398
3099_FAULT_IN_OUR_STARS_00.49.07.962-00.49.12.038	00.49.07.962	00.49.12.038	00.49.07.962	00.49.12.038
3099_FAULT_IN_OUR_STARS_00.49.15.000-00.49.18.581	00.49.15.000	00.49.18.581	00.49.15.000	00.49.18.581
3099_FAULT_IN_OUR_STARS_00.49.18.581-00.49.21.854	00.49.18.581	00.49.21.854	00.49.18.581	00.49.21.854
3099_FAULT_IN_OUR_STARS_00.49.36.000-00.49.37.444	00.49.36.000	00.49.37.444	00.49.35.722	00.49.37.722
3099_FAULT_IN_OUR_STARS_00.49.38.000-00.49.39.750	00.49.38.000	00.49.39.750	00.49.37.875	00.49.39.875
3099_FAULT_IN_OUR_STARS_00.49.46.618-00.49.48.939	00.49.46.618	00.49.48.939	00.49.46.618	00.49.48.939
3099_FAULT_IN_OUR_STARS_00.49.51.147-00.49.54.765	00.49.51.147	00.49.54.765	00.49.51.147	00.49.54.765
3099_FAULT_IN_OUR_STARS_00.49.56.000-00.50.03.607	00.49.56.000	00.50.03.607	00.49.56.000	00.50.03.607
3099_FAULT_IN_OUR_STARS_00.50.13.717-00.50.14.815	00.50.13.717	00.50.14.815	00.50.13.266	00.50.15.266
3099_FAULT_IN_OUR_STARS_00.50.21.988-00.50.23.800	00.50.21.988	00.50.23.800	00.50.21.894	00.50.23.894
3099_FAULT_IN_OUR_STARS_00.50.26.707-00.50.28.893	00.50.26.707	00.50.28.893	00.50.26.707	00.50.28.893
3099_FAULT_IN_OUR_STARS_00.50.30.448-00.50.36.631	00.50.30.448	00.50.36.631	00.50.30.448	00.50.36.631
3099_FAULT_IN_OUR_STARS_00.50.45.454-00.50.52.510	00.50.45.454	00.50.52.510	00.50.45.454	00.50.52.510
3099_FAULT_IN_OUR_STARS_00.50.39.130-00.50.45.454	00.50.39.130	00.50.45.454	00.50.39.130	00.50.45.454
3099_FAULT_IN_OUR_STARS_00.51.06.415-00.51.10.293	00.51.06.415	00.51.10.293	00.51.06.415	00.51.10.293
3099_FAULT_IN_OUR_STARS_00.51.35.085-00.51.41.784	00.51.35.085	00.51.41.784	00.51.35.085	00.51.41.784
3099_FAULT_IN_OUR_STARS_00.51.41.784-00.51.47.584	00.51.41.784	00.51.47.584	00.51.41.784	00.51.47.584
3099_FAULT_IN_OUR_STARS_00.51.56.000-00.51.59.016	00.51.56.000	00.51.59.016	00.51.56.000	00.51.59.016
3099_FAULT_IN_OUR_STARS_00.52.01.024-00.52.03.281	00.52.01.024	00.52.03.281	00.52.01.024	00.52.03.281
3099_FAULT_IN_OUR_STARS_00.52.26.032-00.52.28.842	00.52.26.032	00.52.28.842	00.52.26.032	00.52.28.842
3099_FAULT_IN_OUR_STARS_00.52.33.934-00.52.35.302	00.52.33.934	00.52.35.302	00.52.33.618	00.52.35.618
3099_FAULT_IN_OUR_STARS_00.52.35.302-00.52.40.560	00.52.35.302	00.52.40.560	00.52.35.302	00.52.40.560
3099_FAULT_IN_OUR_STARS_00.53.01.278-00.53.05.955	00.53.01.278	00.53.05.955	00.53.01.278	00.53.05.955
3099_FAULT_IN_OUR_STARS_00.53.05.955-00.53.09.225	00.53.05.955	00.53.09.225	00.53.05.955	00.53.09.225
3099_FAULT_IN_OUR_STARS_00.53.21.582-00.53.25.398	00.53.21.582	00.53.25.398	00.53.21.582	00.53.25.398
3099_FAULT_IN_OUR_STARS_00.53.25.398-00.53.37.060	00.53.25.398	00.53.37.060	00.53.25.398	00.53.37.060
3099_FAULT_IN_OUR_STARS_00.53.45.000-00.53.48.890	00.53.45.000	00.53.48.890	00.53.45.000	00.53.48.890
3099_FAULT_IN_OUR_STARS_00.53.49.518-00.53.54.288	00.53.49.518	00.53.54.288	00.53.49.518	00.53.54.288
3099_FAULT_IN_OUR_STARS_00.53.54.288-00.53.57.274	00.53.54.288	00.53.57.274	00.53.54.288	00.53.57.274
3099_FAULT_IN_OUR_STARS_00.53.57.274-00.53.58.816	00.53.57.274	00.53.58.816	00.53.57.045	00.53.59.045
3099_FAULT_IN_OUR_STARS_00.53.58.816-00.54.01.223	00.53.58.816	00.54.01.223	00.53.58.816	00.54.01.223
3099_FAULT_IN_OUR_STARS_00.54.01.223-00.54.07.037	00.54.01.223	00.54.07.037	00.54.01.223	00.54.07.037
3099_FAULT_IN_OUR_STARS_00.54.11.862-00.54.13.889	00.54.11.862	00.54.13.889	00.54.11.862	00.54.13.889
3099_FAULT_IN_OUR_STARS_00.54.14.369-00.54.15.122	00.54.14.369	00.54.15.122	00.54.13.746	00.54.15.746
3099_FAULT_IN_OUR_STARS_00.54.15.538-00.54.18.270	00.54.15.538	00.54.18.270	00.54.15.538	00.54.18.270
3099_FAULT_IN_OUR_STARS_00.54.18.270-00.54.20.388	00.54.18.270	00.54.20.388	00.54.18.270	00.54.20.388
3099_FAULT_IN_OUR_STARS_00.54.25.329-00.54.34.781	00.54.25.329	00.54.34.781	00.54.25.329	00.54.34.781
3099_FAULT_IN_OUR_STARS_00.54.35.000-00.54.40.950	00.54.35.000	00.54.40.950	00.54.35.000	00.54.40.950
3099_FAULT_IN_OUR_STARS_00.54.49.824-00.54.52.000	00.54.49.824	00.54.52.000	00.54.49.824	00.54.52.000
3099_FAULT_IN_OUR_STARS_00.54.52.000-00.54.54.187	00.54.52.000	00.54.54.187	00.54.52.000	00.54.54.187
3099_FAULT_IN_OUR_STARS_00.54.59.024-00.55.01.599	00.54.59.024	00.55.01.599	00.54.59.024	00.55.01.599
3099_FAULT_IN_OUR_STARS_00.55.04.500-00.55.07.116	00.55.04.500	00.55.07.116	00.55.04.500	00.55.07.116
3099_FAULT_IN_OUR_STARS_00.55.16.000-00.55.21.114	00.55.16.000	00.55.21.114	00.55.16.000	00.55.21.114
3099_FAULT_IN_OUR_STARS_00.55.23.601-00.55.26.794	00.55.23.601	00.55.26.794	00.55.23.601	00.55.26.794
3099_FAULT_IN_OUR_STARS_00.55.26.794-00.55.30.619	00.55.26.794	00.55.30.619	00.55.26.794	00.55.30.619
3099_FAULT_IN_OUR_STARS_00.56.03.899-00.56.06.679	00.56.03.899	00.56.06.679	00.56.03.899	00.56.06.679
3099_FAULT_IN_OUR_STARS_00.56.07.890-00.56.14.508	00.56.07.890	00.56.14.508	00.56.07.890	00.56.14.508
3099_FAULT_IN_OUR_STARS_00.56.23.150-00.56.28.759	00.56.23.150	00.56.28.759	00.56.23.150	00.56.28.759
3099_FAULT_IN_OUR_STARS_00.56.28.759-00.56.30.137	00.56.28.759	00.56.30.137	00.56.28.448	00.56.30.448
3099_FAULT_IN_OUR_STARS_00.56.39.936-00.56.42.830	00.56.39.936	00.56.42.830	00.56.39.936	00.56.42.830
3099_FAULT_IN_OUR_STARS_00.57.29.888-00.57.30.891	00.57.29.888	00.57.30.891	00.57.29.390	00.57.31.390
3099_FAULT_IN_OUR_STARS_00.59.10.000-00.59.13.065	00.59.10.000	00.59.13.065	00.59.10.000	00.59.13.065
3099_FAULT_IN_OUR_STARS_00.59.13.065-00.59.14.387	00.59.13.065	00.59.14.387	00.59.12.726	00.59.14.726
3099_FAULT_IN_OUR_STARS_00.59.14.500-00.59.16.782	00.59.14.500	00.59.16.782	00.59.14.500	00.59.16.782
3099_FAULT_IN_OUR_STARS_00.59.18.000-00.59.21.722	00.59.18.000	00.59.21.722	00.59.18.000	00.59.21.722
3099_FAULT_IN_OUR_STARS_00.59.31.120-00.59.33.309	00.59.31.120	00.59.33.309	00.59.31.120	00.59.33.309
3099_FAULT_IN_OUR_STARS_00.59.33.595-00.59.37.000	00.59.33.595	00.59.37.000	00.59.33.595	00.59.37.000
3099_FAULT_IN_OUR_STARS_00.59.37.500-00.59.42.994	00.59.37.500	00.59.42.994	00.59.37.500	00.59.42.994
3099_FAULT_IN_OUR_STARS_00.59.43.937-00.59.46.934	00.59.43.937	00.59.46.934	00.59.43.937	00.59.46.934
3099_FAULT_IN_OUR_STARS_00.59.50.000-00.59.50.959	00.59.50.000	00.59.50.959	00.59.49.480	00.59.51.480
3099_FAULT_IN_OUR_STARS_00.59.50.959-00.59.57.701	00.59.50.959	00.59.57.701	00.59.50.959	00.59.57.701
3099_FAULT_IN_OUR_STARS_00.59.57.701-01.00.01.219	00.59.57.701	01.00.01.219	00.59.57.701	01.00.01.219
3099_FAULT_IN_OUR_STARS_01.00.06.000-01.00.09.509	01.00.06.000	01.00.09.509	01.00.06.000	01.00.09.509
3099_FAULT_IN_OUR_STARS_01.00.13.421-01.00.16.176	01.00.13.421	01.00.16.176	01.00.13.421	01.00.16.176
3099_FAULT_IN_OUR_STARS_01.00.19.364-01.00.26.718	01.00.19.364	01.00.26.718	01.00.19.364	01.00.26.718
3099_FAULT_IN_OUR_STARS_01.00.30.980-01.00.32.672	01.00.30.980	01.00.32.672	01.00.30.826	01.00.32.826
3099_FAULT_IN_OUR_STARS_01.01.00.000-01.01.02.160	01.01.00.000	01.01.02.160	01.01.00.000	01.01.02.160
3099_FAULT_IN_OUR_STARS_01.01.06.000-01.01.07.832	01.01.06.000	01.01.07.832	01.01.05.916	01.01.07.916
3099_FAULT_IN_OUR_STARS_01.01.08.332-01.01.15.698	01.01.08.332	01.01.15.698	01.01.08.332	01.01.15.698
3099_FAULT_IN_OUR_STARS_01.01.18.000-01.01.21.897	01.01.18.000	01.01.21.897	01.01.18.000	01.01.21.897
3099_FAULT_IN_OUR_STARS_01.01.25.439-01.01.28.555	01.01.25.439	01.01.28.555	01.01.25.439	01.01.28.555
3099_FAULT_IN_OUR_STARS_01.01.36.000-01.01.37.382	01.01.36.000	01.01.37.382	01.01.35.691	01.01.37.691
3099_FAULT_IN_OUR_STARS_01.01.39.500-01.01.41.821	01.01.39.500	01.01.41.821	01.01.39.500	01.01.41.821
3099_FAULT_IN_OUR_STARS_01.01.51.000-01.01.53.835	01.01.51.000	01.01.53.835	01.01.51.000	01.01.53.835
3099_FAULT_IN_OUR_STARS_01.06.04.000-01.06.07.265	01.06.04.000	01.06.07.265	01.06.04.000	01.06.07.265
3099_FAULT_IN_OUR_STARS_01.06.10.000-01.06.12.902	01.06.10.000	01.06.12.902	01.06.10.000	01.06.12.902
3099_FAULT_IN_OUR_STARS_01.08.44.000-01.08.47.589	01.08.44.000	01.08.47.589	01.08.44.000	01.08.47.589
3099_FAULT_IN_OUR_STARS_01.08.51.284-01.08.53.119	01.08.51.284	01.08.53.119	01.08.51.202	01.08.53.202
3099_FAULT_IN_OUR_STARS_01.08.53.119-01.08.54.574	01.08.53.119	01.08.54.574	01.08.52.847	01.08.54.847
3099_FAULT_IN_OUR_STARS_01.08.54.574-01.08.56.198	01.08.54.574	01.08.56.198	01.08.54.386	01.08.56.386
3099_FAULT_IN_OUR_STARS_01.08.58.347-01.09.01.494	01.08.58.347	01.09.01.494	01.08.58.347	01.09.01.494
3099_FAULT_IN_OUR_STARS_01.09.01.494-01.09.04.637	01.09.01.494	01.09.04.637	01.09.01.494	01.09.04.637
3099_FAULT_IN_OUR_STARS_01.09.07.000-01.09.11.789	01.09.07.000	01.09.11.789	01.09.07.000	01.09.11.789
3099_FAULT_IN_OUR_STARS_01.09.13.063-01.09.18.258	01.09.13.063	01.09.18.258	01.09.13.063	01.09.18.258
3099_FAULT_IN_OUR_STARS_01.09.19.931-01.09.24.519	01.09.19.931	01.09.24.519	01.09.19.931	01.09.24.519
3099_FAULT_IN_OUR_STARS_01.09.32.500-01.09.37.604	01.09.32.500	01.09.37.604	01.09.32.500	01.09.37.604
3099_FAULT_IN_OUR_STARS_01.10.17.000-01.10.23.526	01.10.17.000	01.10.23.526	01.10.17.000	01.10.23.526
3099_FAULT_IN_OUR_STARS_01.10.23.526-01.10.27.658	01.10.23.526	01.10.27.658	01.10.23.526	01.10.27.658
3099_FAULT_IN_OUR_STARS_01.10.45.000-01.10.55.249	01.10.45.000	01.10.55.249	01.10.45.000	01.10.55.249
3099_FAULT_IN_OUR_STARS_01.11.09.500-01.11.12.921	01.11.09.500	01.11.12.921	01.11.09.500	01.11.12.921
3099_FAULT_IN_OUR_STARS_01.11.32.000-01.11.38.398	01.11.32.000	01.11.38.398	01.11.32.000	01.11.38.398
3099_FAULT_IN_OUR_STARS_01.11.39.000-01.11.45.491	01.11.39.000	01.11.45.491	01.11.39.000	01.11.45.491
3099_FAULT_IN_OUR_STARS_01.12.01.000-01.12.04.871	01.12.01.000	01.12.04.871	01.12.01.000	01.12.04.871
3099_FAULT_IN_OUR_STARS_01.12.04.871-01.12.07.375	01.12.04.871	01.12.07.375	01.12.04.871	01.12.07.375
3099_FAULT_IN_OUR_STARS_01.12.09.787-01.12.14.338	01.12.09.787	01.12.14.338	01.12.09.787	01.12.14.338
3099_FAULT_IN_OUR_STARS_01.12.14.338-01.12.17.526	01.12.14.338	01.12.17.526	01.12.14.338	01.12.17.526
3099_FAULT_IN_OUR_STARS_01.12.18.000-01.12.31.180	01.12.18.000	01.12.31.180	01.12.18.000	01.12.31.180
3099_FAULT_IN_OUR_STARS_01.12.43.000-01.12.49.392	01.12.43.000	01.12.49.392	01.12.43.000	01.12.49.392
3099_FAULT_IN_OUR_STARS_01.12.52.568-01.12.54.317	01.12.52.568	01.12.54.317	01.12.52.443	01.12.54.443
3099_FAULT_IN_OUR_STARS_01.13.04.882-01.13.07.835	01.13.04.882	01.13.07.835	01.13.04.882	01.13.07.835
3099_FAULT_IN_OUR_STARS_01.13.07.835-01.13.13.009	01.13.07.835	01.13.13.009	01.13.07.835	01.13.13.009
3099_FAULT_IN_OUR_STARS_01.13.14.000-01.13.17.018	01.13.14.000	01.13.17.018	01.13.14.000	01.13.17.018
3099_FAULT_IN_OUR_STARS_01.13.55.000-01.13.59.462	01.13.55.000	01.13.59.462	01.13.55.000	01.13.59.462
3099_FAULT_IN_OUR_STARS_01.13.59.462-01.14.04.702	01.13.59.462	01.14.04.702	01.13.59.462	01.14.04.702
3099_FAULT_IN_OUR_STARS_01.14.04.702-01.14.10.428	01.14.04.702	01.14.10.428	01.14.04.702	01.14.10.428
3099_FAULT_IN_OUR_STARS_01.14.18.571-01.14.22.000	01.14.18.571	01.14.22.000	01.14.18.571	01.14.22.000
3099_FAULT_IN_OUR_STARS_01.14.22.000-01.14.24.007	01.14.22.000	01.14.24.007	01.14.22.000	01.14.24.007
3099_FAULT_IN_OUR_STARS_01.14.30.166-01.14.38.980	01.14.30.166	01.14.38.980	01.14.30.166	01.14.38.980
3099_FAULT_IN_OUR_STARS_01.14.41.190-01.14.44.902	01.14.41.190	01.14.44.902	01.14.41.190	01.14.44.902
3099_FAULT_IN_OUR_STARS_01.14.46.751-01.14.51.009	01.14.46.751	01.14.51.009	01.14.46.751	01.14.51.009
3099_FAULT_IN_OUR_STARS_01.15.13.500-01.15.19.225	01.15.13.500	01.15.19.225	01.15.13.500	01.15.19.225
3099_FAULT_IN_OUR_STARS_01.15.26.000-01.15.29.674	01.15.26.000	01.15.29.674	01.15.26.000	01.15.29.674
3099_FAULT_IN_OUR_STARS_01.15.29.674-01.15.34.062	01.15.29.674	01.15.34.062	01.15.29.674	01.15.34.062
3099_FAULT_IN_OUR_STARS_01.15.35.546-01.15.42.584	01.15.35.546	01.15.42.584	01.15.35.546	01.15.42.584
3099_FAULT_IN_OUR_STARS_01.15.44.000-01.15.47.221	01.15.44.000	01.15.47.221	01.15.44.000	01.15.47.221
3099_FAULT_IN_OUR_STARS_01.15.47.221-01.15.48.426	01.15.47.221	01.15.48.426	01.15.46.824	01.15.48.824
3099_FAULT_IN_OUR_STARS_01.16.03.324-01.16.06.121	01.16.03.324	01.16.06.121	01.16.03.324	01.16.06.121
3099_FAULT_IN_OUR_STARS_01.16.08.656-01.16.11.573	01.16.08.656	01.16.11.573	01.16.08.656	01.16.11.573
3099_FAULT_IN_OUR_STARS_01.16.15.000-01.16.17.000	01.16.15.000	01.16.17.000	01.16.15.000	01.16.17.000
3099_FAULT_IN_OUR_STARS_01.16.18.000-01.16.22.854	01.16.18.000	01.16.22.854	01.16.18.000	01.16.22.854
3099_FAULT_IN_OUR_STARS_01.16.26.000-01.16.30.540	01.16.26.000	01.16.30.540	01.16.26.000	01.16.30.540
3099_FAULT_IN_OUR_STARS_01.16.30.540-01.16.36.084	01.16.30.540	01.16.36.084	01.16.30.540	01.16.36.084
3099_FAULT_IN_OUR_STARS_01.16.56.500-01.17.03.427	01.16.56.500	01.17.03.427	01.16.56.500	01.17.03.427
3099_FAULT_IN_OUR_STARS_01.17.03.427-01.17.07.707	01.17.03.427	01.17.07.707	01.17.03.427	01.17.07.707
3099_FAULT_IN_OUR_STARS_01.17.07.707-01.17.12.030	01.17.07.707	01.17.12.030	01.17.07.707	01.17.12.030
3099_FAULT_IN_OUR_STARS_01.17.15.518-01.17.36.747	01.17.15.518	01.17.36.747	01.17.15.518	01.17.36.747
3099_FAULT_IN_OUR_STARS_01.17.36.747-01.17.38.765	01.17.36.747	01.17.38.765	01.17.36.747	01.17.38.765
3099_FAULT_IN_OUR_STARS_01.17.48.000-01.17.51.932	01.17.48.000	01.17.51.932	01.17.48.000	01.17.51.932
3099_FAULT_IN_OUR_STARS_01.17.51.932-01.17.56.909	01.17.51.932	01.17.56.909	01.17.51.932	01.17.56.909
3099_FAULT_IN_OUR_STARS_01.18.20.000-01.18.26.223	01.18.20.000	01.18.26.223	01.18.20.000	01.18.26.223
3099_FAULT_IN_OUR_STARS_01.18.26.223-01.18.29.932	01.18.26.223	01.18.29.932	01.18.26.223	01.18.29.932
3099_FAULT_IN_OUR_STARS_01.18.47.000-01.18.52.829	01.18.47.000	01.18.52.829	01.18.47.000	01.18.52.829
3099_FAULT_IN_OUR_STARS_01.20.45.000-01.20.49.214	01.20.45.000	01.20.49.214	01.20.45.000	01.20.49.214
3099_FAULT_IN_OUR_STARS_01.20.49.500-01.20.58.899	01.20.49.500	01.20.58.899	01.20.49.500	01.20.58.899
3099_FAULT_IN_OUR_STARS_01.20.58.899-01.21.09.480	01.20.58.899	01.21.09.480	01.20.58.899	01.21.09.480
3099_FAULT_IN_OUR_STARS_01.21.11.339-01.21.16.024	01.21.11.339	01.21.16.024	01.21.11.339	01.21.16.024
3099_FAULT_IN_OUR_STARS_01.21.20.000-01.21.23.968	01.21.20.000	01.21.23.968	01.21.20.000	01.21.23.968
3099_FAULT_IN_OUR_STARS_01.21.23.968-01.21.32.629	01.21.23.968	01.21.32.629	01.21.23.968	01.21.32.629
3099_FAULT_IN_OUR_STARS_01.21.32.629-01.21.35.821	01.21.32.629	01.21.35.821	01.21.32.629	01.21.35.821
3099_FAULT_IN_OUR_STARS_01.22.40.000-01.22.44.764	01.22.40.000	01.22.44.764	01.22.40.000	01.22.44.764
3099_FAULT_IN_OUR_STARS_01.23.11.000-01.23.14.950	01.23.11.000	01.23.14.950	01.23.11.000	01.23.14.950
3099_FAULT_IN_OUR_STARS_01.23.24.000-01.23.28.112	01.23.24.000	01.23.28.112	01.23.24.000	01.23.28.112
3099_FAULT_IN_OUR_STARS_01.24.38.500-01.24.47.259	01.24.38.500	01.24.47.259	01.24.38.500	01.24.47.259
3099_FAULT_IN_OUR_STARS_01.24.47.259-01.24.51.291	01.24.47.259	01.24.51.291	01.24.47.259	01.24.51.291
3099_FAULT_IN_OUR_STARS_01.24.51.291-01.24.55.436	01.24.51.291	01.24.55.436	01.24.51.291	01.24.55.436
3099_FAULT_IN_OUR_STARS_01.24.56.980-01.25.02.474	01.24.56.980	01.25.02.474	01.24.56.980	01.25.02.474
3099_FAULT_IN_OUR_STARS_01.25.02.474-01.25.05.976	01.25.02.474	01.25.05.976	01.25.02.474	01.25.05.976
3099_FAULT_IN_OUR_STARS_01.25.05.976-01.25.14.575	01.25.05.976	01.25.14.575	01.25.05.976	01.25.14.575
3099_FAULT_IN_OUR_STARS_01.25.14.575-01.25.18.832	01.25.14.575	01.25.18.832	01.25.14.575	01.25.18.832
3099_FAULT_IN_OUR_STARS_01.25.18.832-01.25.25.140	01.25.18.832	01.25.25.140	01.25.18.832	01.25.25.140
3099_FAULT_IN_OUR_STARS_01.25.26.156-01.25.32.297	01.25.26.156	01.25.32.297	01.25.26.156	01.25.32.297
3099_FAULT_IN_OUR_STARS_01.25.34.127-01.25.37.474	01.25.34.127	01.25.37.474	01.25.34.127	01.25.37.474
3099_FAULT_IN_OUR_STARS_01.26.58.000-01.27.00.183	01.26.58.000	01.27.00.183	01.26.58.000	01.27.00.183
3099_FAULT_IN_OUR_STARS_01.27.00.183-01.27.07.865	01.27.00.183	01.27.07.865	01.27.00.183	01.27.07.865
3099_FAULT_IN_OUR_STARS_01.27.16.000-01.27.21.289	01.27.16.000	01.27.21.289	01.27.16.000	01.27.21.289
3099_FAULT_IN_OUR_STARS_01.27.40.000-01.27.43.479	01.27.40.000	01.27.43.479	01.27.40.000	01.27.43.479
3099_FAULT_IN_OUR_STARS_01.27.43.479-01.27.45.915	01.27.43.479	01.27.45.915	01.27.43.479	01.27.45.915
3099_FAULT_IN_OUR_STARS_01.29.00.916-01.29.03.980	01.29.00.916	01.29.03.980	01.29.00.916	01.29.03.980
3099_FAULT_IN_OUR_STARS_01.29.16.731-01.29.18.365	01.29.16.731	01.29.18.365	01.29.16.548	01.29.18.548
3099_FAULT_IN_OUR_STARS_01.29.18.365-01.29.22.267	01.29.18.365	01.29.22.267	01.29.18.365	01.29.22.267
3099_FAULT_IN_OUR_STARS_01.29.22.540-01.29.25.151	01.29.22.540	01.29.25.151	01.29.22.540	01.29.25.151
3099_FAULT_IN_OUR_STARS_01.29.28.228-01.29.33.462	01.29.28.228	01.29.33.462	01.29.28.228	01.29.33.462
3099_FAULT_IN_OUR_STARS_01.29.34.249-01.29.39.252	01.29.34.249	01.29.39.252	01.29.34.249	01.29.39.252
3099_FAULT_IN_OUR_STARS_01.29.43.131-01.29.51.032	01.29.43.131	01.29.51.032	01.29.43.131	01.29.51.032
3099_FAULT_IN_OUR_STARS_01.30.10.000-01.30.22.885	01.30.10.000	01.30.22.885	01.30.10.000	01.30.22.885
3099_FAULT_IN_OUR_STARS_01.30.22.885-01.30.25.506	01.30.22.885	01.30.25.506	01.30.22.885	01.30.25.506
3099_FAULT_IN_OUR_STARS_01.30.27.000-01.30.29.076	01.30.27.000	01.30.29.076	01.30.27.000	01.30.29.076
3099_FAULT_IN_OUR_STARS_01.30.38.000-01.30.42.864	01.30.38.000	01.30.42.864	01.30.38.000	01.30.42.864
3099_FAULT_IN_OUR_STARS_01.31.37.621-01.31.45.420	01.31.37.621	01.31.45.420	01.31.37.621	01.31.45.420
3099_FAULT_IN_OUR_STARS_01.31.45.420-01.31.47.674	01.31.45.420	01.31.47.674	01.31.45.420	01.31.47.674
3099_FAULT_IN_OUR_STARS_01.32.58.436-01.33.04.544	01.32.58.436	01.33.04.544	01.32.58.436	01.33.04.544
3099_FAULT_IN_OUR_STARS_01.33.19.703-01.33.20.203	01.33.19.703	01.33.20.203	01.33.18.953	01.33.20.953
3099_FAULT_IN_OUR_STARS_01.33.21.036-01.33.23.431	01.33.21.036	01.33.23.431	01.33.21.036	01.33.23.431
3099_FAULT_IN_OUR_STARS_01.33.28.000-01.33.31.449	01.33.28.000	01.33.31.449	01.33.28.000	01.33.31.449
3099_FAULT_IN_OUR_STARS_01.33.32.329-01.33.39.704	01.33.32.329	01.33.39.704	01.33.32.329	01.33.39.704
3099_FAULT_IN_OUR_STARS_01.33.39.704-01.33.41.681	01.33.39.704	01.33.41.681	01.33.39.693	01.33.41.693
3099_FAULT_IN_OUR_STARS_01.33.50.500-01.33.55.621	01.33.50.500	01.33.55.621	01.33.50.500	01.33.55.621
3099_FAULT_IN_OUR_STARS_01.33.55.621-01.34.01.798	01.33.55.621	01.34.01.798	01.33.55.621	01.34.01.798
3099_FAULT_IN_OUR_STARS_01.34.03.776-01.34.06.869	01.34.03.776	01.34.06.869	01.34.03.776	01.34.06.869
3099_FAULT_IN_OUR_STARS_01.35.37.000-01.35.44.372	01.35.37.000	01.35.44.372	01.35.37.000	01.35.44.372
3099_FAULT_IN_OUR_STARS_01.35.44.372-01.35.47.872	01.35.44.372	01.35.47.872	01.35.44.372	01.35.47.872
3099_FAULT_IN_OUR_STARS_01.35.47.872-01.35.49.773	01.35.47.872	01.35.49.773	01.35.47.823	01.35.49.823
3099_FAULT_IN_OUR_STARS_01.36.10.339-01.36.14.760	01.36.10.339	01.36.14.760	01.36.10.339	01.36.14.760
3099_FAULT_IN_OUR_STARS_01.36.26.986-01.36.32.952	01.36.26.986	01.36.32.952	01.36.26.986	01.36.32.952
3099_FAULT_IN_OUR_STARS_01.42.00.000-01.42.03.201	01.42.00.000	01.42.03.201	01.42.00.000	01.42.03.201
3099_FAULT_IN_OUR_STARS_01.42.03.201-01.42.05.218	01.42.03.201	01.42.05.218	01.42.03.201	01.42.05.218
